serverTime,deltaT,url,success,length,path
1535477514.5656862,1.3493931293487549,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=1,True,119629,C:\notebooks\jobindex4.txt
1535477515.881677,1.315990686416626,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=2,True,120535,C:\notebooks\jobindex4.txt
1535477517.2090917,1.3274147510528564,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=3,True,117567,C:\notebooks\jobindex4.txt
1535477518.574304,1.3652124404907227,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=4,True,123380,C:\notebooks\jobindex4.txt
1535477519.9027517,1.3284475803375244,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=5,True,144427,C:\notebooks\jobindex4.txt
1535477521.2738066,1.3710548877716064,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=6,True,142860,C:\notebooks\jobindex4.txt
1535477522.9610162,1.6872096061706543,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=7,True,146431,C:\notebooks\jobindex4.txt
1535477524.4014707,1.4404544830322266,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=8,True,141909,C:\notebooks\jobindex4.txt
1535477525.7530336,1.3515629768371582,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=9,True,139534,C:\notebooks\jobindex4.txt
1535477527.162981,1.409947395324707,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=10,True,138047,C:\notebooks\jobindex4.txt
1535477528.4783933,1.3154122829437256,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=11,True,126326,C:\notebooks\jobindex4.txt
1535477529.7641232,1.2857298851013184,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=12,True,109117,C:\notebooks\jobindex4.txt
1535477531.0498152,1.2856919765472412,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=13,True,111080,C:\notebooks\jobindex4.txt
1535477532.41225,1.3624348640441895,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=14,True,113527,C:\notebooks\jobindex4.txt
1535477533.729258,1.3170080184936523,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=15,True,114103,C:\notebooks\jobindex4.txt
1535477535.0468462,1.3175880908966064,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=16,True,112872,C:\notebooks\jobindex4.txt
1535477536.37251,1.3256638050079346,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=17,True,112816,C:\notebooks\jobindex4.txt
1535477537.7687612,1.3962512016296387,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20100101&maxdate=20101231&page=18,True,118421,C:\notebooks\jobindex4.txt
