serverTime,deltaT,url,success,length,path
1535063068.276907,2.1853890419006348,https://job.jobnet.dk/CV/FindWork/Search?Offset=720&SortValue=BestMatch,True,106870,C:\Notebooks\group19\Eksamensprojekt/28
1535063070.462123,2.185215950012207,https://job.jobnet.dk/CV/FindWork/Search?Offset=740&SortValue=BestMatch,True,106268,C:\Notebooks\group19\Eksamensprojekt/29
1535063072.6752088,2.213085889816284,https://job.jobnet.dk/CV/FindWork/Search?Offset=760&SortValue=BestMatch,True,106641,C:\Notebooks\group19\Eksamensprojekt/30
1535063074.8613636,2.186154842376709,https://job.jobnet.dk/CV/FindWork/Search?Offset=780&SortValue=BestMatch,True,106473,C:\Notebooks\group19\Eksamensprojekt/31
1535063077.053049,2.191685438156128,https://job.jobnet.dk/CV/FindWork/Search?Offset=800&SortValue=BestMatch,True,106511,C:\Notebooks\group19\Eksamensprojekt/32
1535063079.2553658,2.2023167610168457,https://job.jobnet.dk/CV/FindWork/Search?Offset=820&SortValue=BestMatch,True,106030,C:\Notebooks\group19\Eksamensprojekt/33
1535063081.4442492,2.1888833045959473,https://job.jobnet.dk/CV/FindWork/Search?Offset=840&SortValue=BestMatch,True,105970,C:\Notebooks\group19\Eksamensprojekt/34
1535063083.630613,2.186363935470581,https://job.jobnet.dk/CV/FindWork/Search?Offset=860&SortValue=BestMatch,True,106152,C:\Notebooks\group19\Eksamensprojekt/35
1535063085.8906744,2.260061264038086,https://job.jobnet.dk/CV/FindWork/Search?Offset=880&SortValue=BestMatch,True,105700,C:\Notebooks\group19\Eksamensprojekt/36
1535063088.1174107,2.226736307144165,https://job.jobnet.dk/CV/FindWork/Search?Offset=900&SortValue=BestMatch,True,107320,C:\Notebooks\group19\Eksamensprojekt/37
1535063090.3146796,2.1972689628601074,https://job.jobnet.dk/CV/FindWork/Search?Offset=920&SortValue=BestMatch,True,106595,C:\Notebooks\group19\Eksamensprojekt/38
1535063092.512267,2.197587490081787,https://job.jobnet.dk/CV/FindWork/Search?Offset=940&SortValue=BestMatch,True,107450,C:\Notebooks\group19\Eksamensprojekt/39
1535063094.7156415,2.2033743858337402,https://job.jobnet.dk/CV/FindWork/Search?Offset=960&SortValue=BestMatch,True,106934,C:\Notebooks\group19\Eksamensprojekt/40
1535063096.9166298,2.200988292694092,https://job.jobnet.dk/CV/FindWork/Search?Offset=980&SortValue=BestMatch,True,106969,C:\Notebooks\group19\Eksamensprojekt/41
1535063099.1104617,2.1938319206237793,https://job.jobnet.dk/CV/FindWork/Search?Offset=1000&SortValue=BestMatch,True,106522,C:\Notebooks\group19\Eksamensprojekt/42
1535063101.2900846,2.1796228885650635,https://job.jobnet.dk/CV/FindWork/Search?Offset=1020&SortValue=BestMatch,True,106924,C:\Notebooks\group19\Eksamensprojekt/43
1535063103.521913,2.231828451156616,https://job.jobnet.dk/CV/FindWork/Search?Offset=1040&SortValue=BestMatch,True,107164,C:\Notebooks\group19\Eksamensprojekt/44
1535063105.7120373,2.190124273300171,https://job.jobnet.dk/CV/FindWork/Search?Offset=1060&SortValue=BestMatch,True,106964,C:\Notebooks\group19\Eksamensprojekt/45
1535063107.9229198,2.2108824253082275,https://job.jobnet.dk/CV/FindWork/Search?Offset=1080&SortValue=BestMatch,True,106793,C:\Notebooks\group19\Eksamensprojekt/46
1535063110.1558397,2.232919931411743,https://job.jobnet.dk/CV/FindWork/Search?Offset=1100&SortValue=BestMatch,True,106859,C:\Notebooks\group19\Eksamensprojekt/47
1535063112.3631382,2.207298517227173,https://job.jobnet.dk/CV/FindWork/Search?Offset=1120&SortValue=BestMatch,True,106726,C:\Notebooks\group19\Eksamensprojekt/48
1535063114.55312,2.189981698989868,https://job.jobnet.dk/CV/FindWork/Search?Offset=1140&SortValue=BestMatch,True,106067,C:\Notebooks\group19\Eksamensprojekt/49
1535063116.777177,2.224057197570801,https://job.jobnet.dk/CV/FindWork/Search?Offset=1160&SortValue=BestMatch,True,106515,C:\Notebooks\group19\Eksamensprojekt/50
1535063118.966859,2.1896820068359375,https://job.jobnet.dk/CV/FindWork/Search?Offset=1180&SortValue=BestMatch,True,107146,C:\Notebooks\group19\Eksamensprojekt/51
1535063121.1570404,2.190181255340576,https://job.jobnet.dk/CV/FindWork/Search?Offset=1200&SortValue=BestMatch,True,107006,C:\Notebooks\group19\Eksamensprojekt/52
1535063123.3422017,2.1851613521575928,https://job.jobnet.dk/CV/FindWork/Search?Offset=1220&SortValue=BestMatch,True,107797,C:\Notebooks\group19\Eksamensprojekt/53
1535063125.5503204,2.2081186771392822,https://job.jobnet.dk/CV/FindWork/Search?Offset=1240&SortValue=BestMatch,True,106319,C:\Notebooks\group19\Eksamensprojekt/54
1535063127.7863445,2.2360241413116455,https://job.jobnet.dk/CV/FindWork/Search?Offset=1260&SortValue=BestMatch,True,106471,C:\Notebooks\group19\Eksamensprojekt/55
1535063129.9911413,2.20479679107666,https://job.jobnet.dk/CV/FindWork/Search?Offset=1280&SortValue=BestMatch,True,106913,C:\Notebooks\group19\Eksamensprojekt/56
1535063132.1802948,2.1891534328460693,https://job.jobnet.dk/CV/FindWork/Search?Offset=1300&SortValue=BestMatch,True,107290,C:\Notebooks\group19\Eksamensprojekt/57
1535063134.374075,2.1937801837921143,https://job.jobnet.dk/CV/FindWork/Search?Offset=1320&SortValue=BestMatch,True,106825,C:\Notebooks\group19\Eksamensprojekt/58
1535063136.574183,2.200108051300049,https://job.jobnet.dk/CV/FindWork/Search?Offset=1340&SortValue=BestMatch,True,107787,C:\Notebooks\group19\Eksamensprojekt/59
1535063138.7922537,2.2180707454681396,https://job.jobnet.dk/CV/FindWork/Search?Offset=1360&SortValue=BestMatch,True,107260,C:\Notebooks\group19\Eksamensprojekt/60
1535063140.9888353,2.1965816020965576,https://job.jobnet.dk/CV/FindWork/Search?Offset=1380&SortValue=BestMatch,True,106640,C:\Notebooks\group19\Eksamensprojekt/61
