serverTime,deltaT,url,success,length,path
1535313368.4473052,2.4728353023529053,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16717,True,117740,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313370.8966036,2.44929838180542,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16718,True,123527,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313373.3839488,2.4873452186584473,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16719,True,119457,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313376.0517097,2.6677608489990234,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16720,True,125669,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313378.466063,2.414353370666504,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16721,True,121134,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313380.892921,2.4268579483032227,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16722,True,115648,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313383.3165977,2.4236767292022705,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16723,True,120362,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313385.7460566,2.4294588565826416,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16724,True,114482,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313388.1552758,2.409219264984131,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16725,True,133398,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313390.6015005,2.4462246894836426,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16726,True,116149,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313393.0733917,2.471891164779663,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16727,True,114152,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313395.5259652,2.452573537826538,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16728,True,120965,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313397.9844062,2.4584410190582275,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16729,True,115122,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313400.3919802,2.407573938369751,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16730,True,122913,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313402.7969444,2.4049642086029053,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16731,True,115529,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313405.1610446,2.364100217819214,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16732,True,136894,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313407.6837032,2.522658586502075,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16733,True,123697,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313410.1810617,2.497358560562134,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16734,True,114722,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313412.6171448,2.4360830783843994,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16735,True,115336,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313415.0653486,2.4482038021087646,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16736,True,114210,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313417.6944482,2.6290996074676514,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16737,True,112088,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313420.1159978,2.4215495586395264,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16738,True,123740,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313422.5339553,2.4179575443267822,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16739,True,117267,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313425.0327365,2.498781204223633,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16740,True,120616,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313427.4326296,2.399893045425415,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16741,True,120612,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313429.8491626,2.4165329933166504,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16742,True,116394,C:\Users\pot\Documents\GitHub/jobindex2.txt
